id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
35581,15681530,Zikoranachidimma,850,France,Male,36.0,8,0.0,2,0.0,0.0,104895.82,0
35582,15778825,Iweobiegbunam,572,Spain,Male,42.0,8,0.0,2,1.0,0.0,141501.45,0
35583,15771408,K'ung,691,Spain,Male,38.0,7,0.0,2,0.0,1.0,102925.16,0
35585,15640390,Shih,481,Spain,Male,37.0,2,0.0,2,1.0,0.0,176903.9,0
35588,15794846,Mazzanti,850,Germany,Female,30.0,6,127559.06,2,0.0,1.0,115429.35,0
35594,15794929,Trevisani,738,France,Female,46.0,9,0.0,1,1.0,0.0,141233.84,1
35597,15789909,Ting,677,France,Male,44.0,8,0.0,2,1.0,0.0,85557.63,0
35600,15780134,Shih,579,France,Female,35.0,8,131355.56,1,0.0,1.0,130752.06,0
35611,15587097,Chukwunonso,669,France,Male,39.0,9,148891.09,1,1.0,1.0,166526.27,0
35631,15692705,Manna,604,France,Male,34.0,10,0.0,2,1.0,0.0,171713.51,0
35641,15652625,Hughes,715,Germany,Female,57.0,7,96558.91,4,1.0,0.0,175041.27,1
35663,15595727,Pirozzi,596,France,Male,32.0,2,0.0,2,1.0,0.0,82969.83,0
35669,15696837,Chinwendu,685,France,Female,32.0,2,0.0,2,0.0,0.0,26327.31,0
35670,15589319,Lucchesi,669,France,Female,33.0,3,0.0,2,1.0,0.0,134878.01,0
35691,15792967,Shih,689,France,Male,21.0,1,0.0,2,1.0,1.0,157868.55,0
35705,15662531,Mazzanti,633,France,Male,34.0,4,79475.3,1,0.0,0.0,120906.83,0
35709,15806969,Pirozzi,718,France,Female,32.0,9,0.0,2,1.0,0.0,183572.13,0
35711,15591911,Ts'ai,697,Spain,Male,34.0,5,124023.29,1,1.0,1.0,104484.8,0
35718,15692028,O'Brien,638,France,Male,32.0,8,0.0,2,1.0,1.0,177747.03,0
35722,15794401,Kao,619,France,Male,53.0,7,0.0,1,1.0,1.0,119127.63,1
35725,15678730,Cavenagh,678,Germany,Female,57.0,10,104331.08,1,0.0,1.0,113666.85,1
35734,15777895,Lo,544,France,Female,39.0,7,0.0,2,1.0,1.0,156774.75,0
35735,15697949,Pagnotto,706,Spain,Female,43.0,8,0.0,1,1.0,0.0,99818.49,1
35736,15607728,Nwoye,669,Spain,Male,46.0,9,80780.24,1,0.0,0.0,146875.39,0
35737,15795560,Zetticci,584,Spain,Male,31.0,2,0.0,2,1.0,0.0,181499.87,0
35753,15588840,Ritchie,715,Spain,Male,40.0,7,0.0,2,0.0,0.0,898.4,0
35757,15644794,Pinto,685,Spain,Female,48.0,2,0.0,2,0.0,0.0,96885.53,0
35766,15778347,H?,704,France,Female,34.0,7,0.0,2,1.0,1.0,145900.98,0
35776,15570018,Ts'ai,711,Germany,Female,42.0,0,111911.57,1,1.0,1.0,126524.84,0
35788,15672441,P'eng,584,Spain,Female,29.0,9,0.0,2,1.0,0.0,123577.15,0
35798,15605429,Scott,684,France,Male,23.0,6,0.0,2,1.0,0.0,52797.8,0
35800,15642822,Hsu,597,France,Male,37.0,3,0.0,2,1.0,0.0,106534.93,0
35812,15654896,Cattaneo,850,France,Male,59.0,7,152390.55,1,1.0,1.0,146593.09,0
35820,15605792,Lettiere,573,France,Female,26.0,8,0.0,2,1.0,0.0,109805.17,0
35824,15667933,Nkemakonam,582,France,Male,26.0,5,0.0,2,1.0,0.0,182718.25,0
35833,15672441,Fanucci,647,France,Male,50.0,4,0.0,1,0.0,0.0,64731.65,1
35849,15607557,Bogle,753,France,Male,39.0,10,0.0,2,1.0,0.0,102297.67,1
35855,15592762,Hsia,605,Germany,Female,43.0,9,102773.2,1,1.0,1.0,131283.6,1
35878,15772434,Onyemauchechukwu,627,France,Male,33.0,7,0.0,2,1.0,0.0,138360.97,0
35890,15813710,Hsiung,683,Germany,Female,30.0,8,119023.35,2,1.0,0.0,103399.28,0
35900,15771770,Uspenskaya,586,Spain,Female,28.0,1,0.0,2,1.0,1.0,1713.1,0
35907,15743614,P'eng,516,France,Male,45.0,3,0.0,2,1.0,1.0,198802.9,0
35924,15772893,Hsia,712,Germany,Female,39.0,7,112152.82,2,0.0,0.0,163622.09,1
35925,15763095,Onyemauchechukwu,741,France,Male,42.0,7,0.0,2,1.0,0.0,89566.83,0
35926,15631433,White,622,Spain,Male,35.0,1,0.0,2,1.0,0.0,49684.09,0
35929,15798028,Toscani,682,Spain,Female,36.0,5,0.0,1,1.0,1.0,160849.89,0
35937,15793625,Martin,653,Germany,Male,38.0,0,121355.43,1,0.0,1.0,95985.88,0
35938,15791054,Pirozzi,684,France,Female,38.0,8,0.0,2,1.0,0.0,161559.19,0
35951,15783063,Chikezie,679,Germany,Female,37.0,4,148074.35,2,1.0,1.0,122960.97,0
35973,15795565,Pirozzi,645,France,Female,38.0,5,118100.48,1,1.0,1.0,75816.5,0
35974,15646616,Zuev,572,France,Female,33.0,3,0.0,1,1.0,1.0,157921.41,1
35978,15687042,T'ang,679,France,Male,60.0,7,0.0,2,1.0,1.0,125066.57,0
35981,15782857,Pirozzi,758,Spain,Female,27.0,3,0.0,2,1.0,0.0,88333.94,0
35985,15706050,Yudina,703,France,Male,35.0,9,139406.06,1,1.0,1.0,27654.37,0
35986,15778935,Y?,656,Germany,Female,34.0,3,128152.53,1,1.0,1.0,167772.61,0
35990,15773344,Pirozzi,672,Germany,Female,51.0,4,152063.07,1,1.0,0.0,60552.49,0
35991,15622463,Chidubem,850,Spain,Male,31.0,8,0.0,2,1.0,1.0,147797.54,0
36004,15682463,Folliero,601,Germany,Female,37.0,1,93833.86,2,1.0,0.0,161409.66,1
36006,15681297,Iheatu,627,Spain,Female,43.0,9,0.0,2,1.0,0.0,81753.92,0
36026,15807565,Y?an,850,Spain,Male,40.0,0,0.0,2,1.0,1.0,164018.98,0
36041,15586035,T'ien,590,France,Male,32.0,5,0.0,2,1.0,1.0,123575.48,0
36043,15757872,Tuan,682,Germany,Male,37.0,4,132837.7,1,1.0,1.0,28373.86,0
36048,15647848,P'an,564,Spain,Female,35.0,4,117280.23,1,1.0,1.0,27448.33,0
36052,15571579,Brown,616,France,Male,23.0,5,117412.29,1,1.0,1.0,184399.14,0
36053,15651021,Tien,505,France,Female,31.0,3,0.0,2,0.0,0.0,167035.71,0
36054,15570091,Iloerika,705,France,Male,39.0,9,114719.56,1,0.0,1.0,106095.79,0
36056,15607987,Shih,492,France,Male,24.0,1,113328.89,1,1.0,0.0,145796.49,0
36057,15602574,Ch'en,834,Germany,Male,57.0,8,83837.19,1,0.0,0.0,184474.64,1
36067,15602365,P'eng,696,France,Male,44.0,9,144591.89,1,1.0,1.0,97959.83,0
36084,15676082,Ifeatu,758,France,Female,35.0,7,0.0,2,1.0,1.0,81861.1,0
36097,15593319,H?,579,France,Female,42.0,2,0.0,1,0.0,1.0,174098.4,0
36102,15651290,Onyemauchechukwu,679,France,Male,39.0,7,0.0,2,1.0,1.0,50962.18,0
36108,15670104,Nwankwo,756,Germany,Male,39.0,5,123601.53,1,1.0,1.0,173564.3,0
36111,15587974,Yobachi,710,France,Male,36.0,3,0.0,2,1.0,1.0,185827.71,0
36114,15683338,Chinagorom,495,France,Male,40.0,5,0.0,2,1.0,0.0,101371.72,0
36120,15665084,Tuan,560,Spain,Male,40.0,7,116393.67,1,1.0,1.0,142910.64,0
36122,15806936,Pankhurst,613,Spain,Male,34.0,4,0.0,2,1.0,0.0,83716.19,0
36123,15593731,Tsou,622,France,Female,30.0,3,0.0,2,1.0,1.0,170142.09,0
36135,15682456,Onwuamaeze,645,France,Female,44.0,1,0.0,2,0.0,1.0,100015.79,0
36156,15671715,Pagnotto,692,France,Female,40.0,6,0.0,1,1.0,0.0,159840.49,1
36158,15752976,Yermolayev,717,Spain,Female,53.0,7,0.0,2,1.0,0.0,53436.1,0
36165,15659425,Smith,509,Spain,Female,38.0,4,151637.82,1,1.0,1.0,180712.15,0
36172,15683658,Chikere,689,Spain,Female,36.0,9,108905.85,1,0.0,1.0,59961.81,0
36178,15778096,T'ien,616,France,Female,30.0,1,0.0,2,1.0,0.0,167778.02,1
36186,15621453,Ugoji,588,Spain,Male,40.0,2,88293.13,1,0.0,0.0,142331.85,0
36188,15771390,K?,550,France,Female,55.0,9,83714.41,2,1.0,0.0,147720.27,1
36191,15790074,White,624,France,Female,44.0,2,100912.53,1,0.0,0.0,186489.91,0
36197,15771058,Kao,681,France,Male,41.0,2,0.0,2,1.0,1.0,156700.99,0
36202,15731821,Hsiung,602,France,Male,23.0,7,0.0,2,1.0,1.0,178031.47,0
36208,15790097,Ts'ui,683,France,Male,43.0,5,139860.55,1,1.0,1.0,102925.34,0
36217,15798872,Onyekaozulu,696,France,Male,58.0,1,154853.94,1,0.0,1.0,65902.39,0
36220,15631653,Lu,565,France,Female,42.0,6,0.0,2,0.0,1.0,175731.38,0
36238,15756835,Ts'ai,751,France,Male,48.0,7,0.0,2,1.0,0.0,199493.62,0
36240,15808046,Maclean,646,France,Male,45.0,5,0.0,2,0.0,0.0,56636.38,0
36248,15599186,Chiazagomekpere,727,France,Male,28.0,1,95668.79,1,0.0,1.0,52411.31,0
36258,15737088,H?,621,Germany,Male,40.0,2,121355.98,1,1.0,1.0,161352.41,0
36265,15694442,Hsueh,640,Spain,Male,30.0,1,80764.33,1,1.0,0.0,175843.26,0
36273,15656535,Chibugo,629,Germany,Female,36.0,8,121240.18,1,0.0,1.0,109563.25,1
36278,15759310,Zikoranachidimma,574,Germany,Male,39.0,5,122763.73,2,1.0,1.0,147055.81,0
36317,15672210,T'ien,759,France,Male,29.0,4,0.0,2,1.0,1.0,78963.99,0
36332,15761180,T'ang,579,Spain,Male,37.0,1,0.0,2,1.0,1.0,147090.28,0
36333,15781223,Ts'ai,663,France,Female,60.0,5,127761.7,1,1.0,1.0,82710.6,0
36334,15745106,Tuan,615,Spain,Male,47.0,1,91536.93,1,1.0,1.0,45418.12,0
36359,15774531,Chu,659,Germany,Female,40.0,9,108735.24,1,1.0,0.0,183950.24,1
36361,15792226,Chialuka,630,Germany,Female,40.0,6,98263.88,2,0.0,1.0,147723.22,0
36368,15660750,Maclean,814,Spain,Female,52.0,2,138106.75,1,0.0,0.0,59650.15,1
36378,15605891,Y?,537,Germany,Male,34.0,1,71553.19,1,1.0,1.0,59115.3,0
36382,15659425,Genovese,712,France,Male,42.0,4,0.0,2,1.0,1.0,176884.8,0
36385,15684849,Liao,616,Spain,Male,30.0,9,103845.01,1,1.0,0.0,161229.16,0
36393,15693872,Rueda,616,Germany,Female,51.0,3,148874.01,1,1.0,1.0,159718.64,1
36397,15671093,Uwaezuoke,684,Germany,Male,61.0,8,171937.57,1,1.0,0.0,51705.06,1
36400,15658901,Ku,609,France,Male,39.0,6,0.0,1,1.0,0.0,138526.96,1
36412,15641723,Hsu,616,France,Female,40.0,8,0.0,2,1.0,0.0,61792.77,0
36420,15741718,Olisaemeka,678,Spain,Male,39.0,4,0.0,2,1.0,0.0,117832.4,0
36437,15774743,Mancini,637,France,Female,36.0,2,125870.2,1,1.0,1.0,145556.24,0
36448,15793882,Hsia,633,France,Female,59.0,8,0.0,1,1.0,0.0,151335.33,1
36458,15673094,Nwachinemelu,577,France,Female,37.0,7,0.0,2,1.0,1.0,179012.4,0
36459,15689511,Hargreaves,696,France,Male,35.0,9,112712.14,1,1.0,1.0,155700.15,0
36466,15672855,Nkemakonam,528,Spain,Female,64.0,9,0.0,1,1.0,1.0,82950.96,1
36469,15666983,Martin,850,Germany,Male,42.0,9,91070.32,1,1.0,0.0,126997.53,1
36475,15724451,Piazza,523,France,Female,31.0,8,178074.33,1,1.0,0.0,100557.03,0
36482,15791323,Ch'eng,645,Spain,Female,33.0,6,70416.75,1,1.0,1.0,151335.24,0
36483,15646776,Ting,713,France,Female,32.0,8,0.0,2,1.0,1.0,184866.74,0
36487,15696099,Rueda,633,France,Female,32.0,4,0.0,2,0.0,1.0,111421.46,0
36490,15587565,Genovesi,588,France,Female,40.0,4,164978.01,1,0.0,0.0,162812.16,0
36516,15650066,Uspenskaya,691,France,Female,32.0,9,0.0,1,1.0,1.0,74564.65,0
36518,15582715,Ts'ui,684,Germany,Male,39.0,4,134496.04,2,1.0,1.0,166044.02,0
36523,15677057,Ibezimako,774,France,Male,33.0,7,0.0,2,1.0,0.0,56770.78,0
36531,15603463,Nnanna,527,Spain,Male,39.0,7,118989.83,1,1.0,1.0,63797.94,0
36541,15615184,Onyekaozulu,592,Germany,Male,30.0,5,114737.66,2,1.0,0.0,55469.08,0
36543,15772236,Okwudiliolisa,730,Germany,Male,60.0,8,167772.02,2,1.0,1.0,57553.62,0
36548,15682751,P'eng,686,France,Male,22.0,8,102530.17,1,0.0,1.0,133871.29,0
36555,15795565,Mironov,684,France,Male,41.0,4,0.0,2,1.0,1.0,155799.86,0
36559,15776429,Tien,678,Spain,Female,42.0,0,0.0,2,1.0,1.0,148815.44,0
36566,15681409,Cremonesi,561,France,Male,33.0,1,77370.12,1,1.0,0.0,121827.81,0
36568,15812087,Teng,709,France,Male,53.0,10,0.0,1,0.0,0.0,179913.95,1
36571,15683628,Yobachukwu,614,Germany,Male,51.0,3,115282.3,2,0.0,1.0,84421.34,1
36576,15573928,Trevisan,648,France,Male,37.0,2,93722.61,1,1.0,1.0,49480.5,0
36579,15706563,Folliero,639,France,Male,32.0,8,145295.31,1,0.0,0.0,158750.53,1
36582,15681349,Ting,586,France,Male,40.0,6,92878.95,1,1.0,1.0,107949.6,0
36589,15682759,Hargreaves,767,Spain,Male,34.0,4,107949.72,1,1.0,1.0,135650.32,0
36590,15668883,DeRose,693,Spain,Male,33.0,2,113316.56,1,1.0,1.0,57850.27,0
36606,15632578,Hsiao,516,Germany,Female,57.0,6,102723.35,1,1.0,0.0,176692.65,1
36612,15676939,Onyemere,547,France,Male,34.0,10,0.0,2,1.0,0.0,173365.72,0
36624,15598045,Trevisani,681,Spain,Male,33.0,2,122570.07,1,1.0,1.0,172765.8,0
36625,15661457,Onyekachi,695,Germany,Male,37.0,5,121691.55,2,1.0,1.0,163675.83,0
36626,15661608,Onyekachi,699,France,Male,42.0,3,0.0,2,1.0,1.0,152577.67,0
36631,15804958,Hsia,705,France,Male,44.0,8,0.0,1,0.0,1.0,120853.87,1
36639,15651733,Fokina,687,France,Male,31.0,4,0.0,2,1.0,0.0,56410.18,0
36657,15591530,Nwokezuike,651,France,Female,41.0,10,135923.16,1,1.0,1.0,173837.06,1
36662,15690150,T'ang,449,Germany,Male,35.0,7,131053.46,2,1.0,0.0,169804.43,0
36665,15636755,Cattaneo,753,France,Female,37.0,8,128389.98,1,1.0,1.0,60551.58,0
36678,15643046,Nnamdi,589,France,Female,21.0,1,0.0,2,1.0,0.0,105760.01,0
36690,15624684,Onyemauchechukwu,705,France,Male,40.0,2,0.0,2,1.0,1.0,161657.1,0
36697,15592599,Hsia,718,Germany,Female,32.0,2,131325.25,1,1.0,1.0,142734.94,0
36714,15762748,Chukwukadibia,613,France,Male,52.0,8,0.0,1,1.0,1.0,43435.43,1
36722,15744692,Ch'ang,762,Germany,Female,30.0,5,91711.66,1,1.0,0.0,109688.66,0
36730,15581249,Folliero,579,France,Male,30.0,8,0.0,2,0.0,1.0,153392.72,0
36734,15643394,Chiang,641,Germany,Female,52.0,7,134980.74,1,0.0,0.0,123882.73,1
36736,15704934,Shih,551,Spain,Female,40.0,6,0.0,2,1.0,1.0,84854.36,0
36738,15658975,T'ien,675,France,Male,27.0,7,142347.96,1,0.0,1.0,151647.66,0
36748,15642055,Kaeppel,850,Spain,Female,22.0,1,0.0,2,1.0,1.0,78949.63,0
36751,15725759,Burdekin,558,France,Male,29.0,9,168085.53,1,1.0,0.0,140889.02,0
36757,15572769,Tsao,807,France,Male,31.0,1,0.0,2,1.0,1.0,167035.93,0
36762,15651335,Farrar,684,France,Female,21.0,7,0.0,1,1.0,1.0,167553.06,0
36766,15681463,Larkin,589,France,Male,35.0,5,0.0,2,0.0,1.0,186983.08,0
36768,15795865,Zikoranachidimma,746,France,Female,37.0,4,0.0,1,0.0,1.0,115286.14,1
36776,15588967,Ch'en,693,Germany,Female,59.0,5,132837.56,2,1.0,1.0,151481.5,1
36778,15583760,Lira,684,France,Female,43.0,4,161671.19,1,0.0,1.0,107906.0,0
36782,15592591,Mironova,586,France,Male,36.0,8,0.0,1,1.0,0.0,80120.54,0
36785,15792631,Nwankwo,709,France,Male,36.0,5,0.0,2,1.0,1.0,171768.28,0
36786,15591477,Aksenov,627,Germany,Female,43.0,1,98820.49,2,0.0,1.0,113046.31,0
36797,15793824,Ikechukwu,536,France,Female,40.0,6,0.0,2,1.0,0.0,169303.65,1
36799,15762409,Hs?,706,Spain,Male,35.0,6,0.0,2,1.0,0.0,53817.37,0
36811,15582911,Ndubuagha,711,Spain,Male,45.0,0,129964.13,1,1.0,0.0,173829.88,0
36812,15803849,Ch'ien,644,France,Male,30.0,9,73054.67,1,1.0,0.0,63489.43,0
36817,15775075,Y?an,611,France,Male,27.0,7,0.0,2,1.0,0.0,107876.84,0
36818,15735138,Macfarlan,597,Spain,Male,36.0,9,0.0,2,1.0,0.0,91349.92,0
36826,15752995,Macleod,850,France,Female,39.0,5,180520.13,1,1.0,0.0,73857.75,1
36831,15803536,Lucciano,583,Spain,Female,51.0,0,0.0,3,1.0,1.0,61636.22,1
36841,15739265,Chukwukadibia,720,Germany,Female,23.0,2,71264.98,2,1.0,1.0,54122.33,0
36842,15596974,Nwabugwu,619,Spain,Male,43.0,5,0.0,1,1.0,0.0,129964.67,0
36863,15689516,Baryshnikov,599,France,Male,46.0,7,113146.98,1,1.0,1.0,111032.79,0
36866,15581776,Chiu,545,Spain,Male,49.0,9,100160.75,1,1.0,0.0,173835.54,1
36867,15696857,Lombardo,748,Germany,Female,39.0,0,129818.74,2,1.0,0.0,26136.43,1
36883,15684474,Lombardi,593,Germany,Female,34.0,9,152741.45,1,1.0,0.0,130142.24,1
36889,15681555,Tung,595,Spain,Male,40.0,4,0.0,2,1.0,0.0,135906.39,0
36898,15605927,Chien,667,Germany,Male,45.0,7,127283.98,1,1.0,0.0,80189.85,1
36902,15606744,Hsiung,702,France,Female,37.0,0,109900.08,1,1.0,1.0,123438.68,1
36903,15668843,T'ao,756,France,Female,38.0,1,110132.34,1,1.0,1.0,85525.24,0
36909,15752835,Okagbue,667,France,Female,35.0,5,0.0,2,1.0,0.0,132703.5,0
36914,15773392,Hsia,679,Spain,Male,28.0,4,0.0,2,1.0,0.0,176712.28,0
36926,15780662,Oguejiofor,683,France,Female,41.0,1,79731.64,1,1.0,1.0,117469.13,0
36929,15587912,Onyekaozulu,850,Germany,Male,36.0,1,129502.88,4,1.0,0.0,125885.98,1
36930,15771473,Nkemdilim,681,Spain,Male,39.0,9,0.0,2,1.0,1.0,89566.64,0
36932,15752878,Mazzanti,695,Germany,Female,27.0,7,131402.21,1,0.0,1.0,109895.16,0
36935,15684441,Ku,682,Germany,Female,52.0,2,125889.3,1,1.0,0.0,180622.15,1
36939,15793843,Toscani,664,France,Male,29.0,4,0.0,2,1.0,0.0,159618.12,0
36947,15810895,Chiedozie,716,Germany,Female,51.0,10,120452.4,4,0.0,0.0,131807.14,1
36949,15732566,Tuan,556,Germany,Male,31.0,4,168078.83,1,1.0,0.0,166038.27,0
36951,15592579,Ikedinachukwu,590,Spain,Female,42.0,6,0.0,1,1.0,1.0,171518.83,0
36952,15803888,Tsao,835,France,Female,41.0,3,97565.74,1,1.0,1.0,166677.54,0
36958,15755869,Uwakwe,700,France,Male,31.0,9,142237.47,1,1.0,0.0,104469.02,0
36982,15623299,Chiedozie,561,France,Male,32.0,8,127187.04,1,1.0,1.0,81592.82,0
36983,15785534,Tsao,686,France,Female,29.0,7,0.0,2,1.0,0.0,134878.95,0
37005,15777961,Ch'en,598,France,Female,31.0,6,125923.39,1,0.0,0.0,107961.18,0
37010,15810921,Manna,639,Germany,Female,32.0,5,115920.94,1,1.0,1.0,176904.54,0
37035,15708868,Ts'ui,635,France,Female,44.0,5,0.0,2,1.0,0.0,111096.85,1
37039,15796490,Chidiebere,746,Spain,Male,40.0,9,143390.72,1,1.0,1.0,158616.46,0
37042,15792629,Tuan,549,France,Male,38.0,7,0.0,2,1.0,0.0,166468.39,0
37049,15691332,Hingston,729,France,Male,28.0,1,0.0,2,1.0,0.0,104722.57,0
37059,15809908,Chukwudi,488,France,Male,21.0,0,113906.53,1,1.0,0.0,105780.71,0
37068,15676932,Liao,683,Germany,Male,27.0,8,137388.01,1,1.0,1.0,66732.63,1
37074,15793888,K'ung,754,France,Male,31.0,8,0.0,2,1.0,0.0,62387.06,0
37077,15742360,Nnaemeka,682,France,Female,32.0,10,0.0,2,1.0,1.0,167023.84,0
37090,15612007,Milani,619,Spain,Female,38.0,10,0.0,3,0.0,1.0,180712.44,1
37093,15702769,Y?an,667,France,Male,54.0,1,101126.66,1,0.0,1.0,66767.33,0
37110,15803901,Nkemakolam,715,France,Female,37.0,9,0.0,1,1.0,1.0,181224.59,0
37125,15723346,Yobanna,676,France,Male,34.0,9,81732.96,1,1.0,1.0,74415.92,0
37136,15722534,Okeke,674,France,Male,36.0,5,0.0,2,1.0,1.0,156036.04,0
37144,15587900,Brierly,699,France,Male,36.0,3,0.0,2,1.0,0.0,164064.0,0
37145,15642985,Ch'ang,581,Germany,Male,48.0,2,125961.74,1,1.0,0.0,132436.6,1
37165,15778883,Mazzi,694,Germany,Female,22.0,6,121313.24,1,1.0,0.0,121884.9,1
37171,15780112,Maclean,663,France,Male,29.0,1,0.0,2,1.0,1.0,105818.49,0
37179,15593979,T'ang,648,France,Male,52.0,1,0.0,1,1.0,0.0,64440.83,1
37199,15661823,Chukwuebuka,828,France,Male,33.0,3,74592.45,1,1.0,1.0,77965.67,1
37203,15586969,Fanucci,613,France,Female,56.0,4,0.0,1,1.0,0.0,150465.81,1
37217,15778944,Dufresne,589,France,Male,35.0,2,0.0,2,1.0,1.0,148862.16,0
37236,15772488,O'Loghlin,683,Spain,Female,30.0,2,0.0,2,1.0,0.0,186868.21,0
37246,15600749,Nwankwo,717,France,Male,28.0,9,117412.19,1,1.0,0.0,199104.52,0
37248,15677567,Li,592,France,Male,54.0,6,106521.57,1,1.0,0.0,138542.16,1
37255,15690150,Lucciano,748,France,Female,32.0,9,0.0,2,1.0,0.0,173696.82,0
37256,15682060,Brown,595,France,Male,25.0,9,134894.18,1,1.0,0.0,112269.57,0
37258,15581457,Udinesi,753,France,Female,28.0,9,0.0,2,0.0,0.0,80106.84,0
37265,15673760,Lettiere,730,France,Male,29.0,8,0.0,1,0.0,1.0,84584.48,1
37290,15593737,Yudin,683,Spain,Male,33.0,7,0.0,2,1.0,0.0,88898.84,0
37306,15784737,Ojiofor,725,France,Male,53.0,9,0.0,2,1.0,1.0,88869.67,0
37309,15677937,Tien,642,France,Female,34.0,5,117438.92,1,1.0,0.0,83473.82,0
37313,15615116,Yefremova,624,France,Male,67.0,3,0.0,2,1.0,1.0,109356.85,0
37315,15605925,Udegbulam,749,France,Male,67.0,2,75936.67,1,1.0,1.0,79495.01,0
37317,15648078,Onyekaozulu,550,France,Female,39.0,3,0.0,2,1.0,0.0,54416.43,0
37345,15791141,Mazzanti,721,Germany,Male,48.0,1,137846.83,1,1.0,0.0,64450.4,0
37347,15632570,Maclean,637,France,Male,33.0,10,0.0,2,1.0,1.0,198402.99,0
37355,15795739,Ch'iu,686,Germany,Male,37.0,6,131062.01,2,1.0,0.0,105421.49,0
37357,15656596,Tsou,648,France,Male,50.0,9,0.0,1,1.0,1.0,47413.39,0
37365,15603326,Yobachi,592,France,Female,42.0,3,0.0,2,1.0,1.0,72930.8,0
37371,15621682,Chiazagomekpele,520,France,Female,37.0,7,0.0,2,0.0,1.0,145700.28,0
37372,15692571,Lu,619,Germany,Male,47.0,6,93577.3,1,0.0,1.0,166516.84,1
37374,15690022,Chukwuemeka,579,France,Male,41.0,2,0.0,2,0.0,1.0,25482.96,0
37382,15795537,Ritchie,578,Spain,Female,30.0,1,166930.76,1,0.0,0.0,123882.88,0
37384,15684528,Shao,749,France,Female,37.0,3,0.0,2,0.0,0.0,162763.31,0
37391,15592717,Iadanza,627,France,Male,31.0,10,0.0,2,1.0,1.0,141364.29,0
37397,15795521,Ojiofor,687,France,Male,38.0,7,0.0,2,1.0,1.0,148816.64,0
37402,15571286,Nwebube,637,Spain,Male,39.0,5,100895.54,2,1.0,1.0,151325.18,0
37408,15697025,Tien,682,France,Male,39.0,6,0.0,1,1.0,1.0,53412.14,0
37412,15593436,Genovese,653,Germany,Male,28.0,3,121681.53,1,0.0,1.0,169920.64,0
37413,15592951,Fiorentino,640,Spain,Female,35.0,4,114510.57,1,1.0,0.0,86915.87,0
37414,15798851,Ch'ien,581,France,Male,29.0,5,0.0,2,1.0,1.0,199862.39,0
37416,15813193,Cisneros,814,France,Female,44.0,4,0.0,2,1.0,0.0,138882.07,0
37418,15591674,Mancini,569,Spain,Female,41.0,6,0.0,2,0.0,0.0,126381.6,0
37419,15584929,Chu,645,Germany,Male,39.0,5,101868.51,1,1.0,1.0,121389.73,0
37428,15623146,Eluemuno,597,Germany,Male,35.0,9,117494.27,1,1.0,0.0,115136.51,1
37430,15596047,Uspenskaya,585,Spain,Female,37.0,4,0.0,2,1.0,1.0,176511.12,0
37434,15753035,Chien,585,Germany,Male,58.0,2,106471.82,1,0.0,1.0,27276.72,1
37442,15792465,Ikedinachukwu,773,Germany,Male,37.0,9,144775.14,1,1.0,1.0,76939.8,0
37444,15676518,Onyemachukwu,645,France,Female,30.0,8,0.0,1,0.0,1.0,96670.2,0
37447,15643629,K'ung,732,France,Male,33.0,1,0.0,2,1.0,0.0,123825.54,0
37460,15632220,K?,706,Spain,Female,52.0,3,0.0,2,1.0,1.0,172496.09,0
37470,15677532,Chiang,594,France,Male,30.0,5,133676.06,1,1.0,1.0,96881.81,0
37472,15653840,Yeh,537,France,Female,52.0,1,0.0,1,1.0,0.0,126192.54,1
37484,15792736,Nwabugwu,585,Spain,Female,35.0,7,0.0,2,1.0,1.0,199293.98,0
37488,15604577,Ts'ui,684,France,Female,38.0,10,0.0,2,1.0,1.0,143980.18,0
37489,15803820,Kuo,627,Germany,Female,38.0,7,119741.77,1,1.0,0.0,125961.48,0
37495,15678908,Mault,753,France,Female,30.0,6,0.0,2,1.0,0.0,135853.53,0
37508,15576674,Zaytseva,663,France,Female,31.0,2,0.0,2,1.0,0.0,146587.81,0
37522,15585862,Nwankwo,686,France,Male,25.0,4,0.0,2,0.0,0.0,164773.33,0
37525,15756955,Pirozzi,671,France,Male,34.0,2,0.0,1,0.0,1.0,172601.65,0
37531,15682455,Manna,683,France,Male,39.0,1,137796.64,1,1.0,0.0,164040.02,0
37534,15779924,Kaleski,683,Spain,Male,41.0,4,0.0,2,1.0,1.0,93981.83,0
37536,15656824,Diggs,637,France,Male,40.0,7,0.0,2,1.0,1.0,25950.48,0
37540,15737476,Yobachi,549,Germany,Female,40.0,1,171390.74,1,1.0,0.0,61339.92,1
37548,15772330,Maclean,634,France,Female,42.0,1,0.0,1,1.0,0.0,45959.05,1
37561,15570069,Ts'ai,502,Germany,Male,41.0,4,144705.81,2,1.0,0.0,51553.46,0
37572,15707599,Iweobiegbunam,641,France,Female,39.0,6,0.0,2,1.0,1.0,15801.02,0
37575,15782458,Chukwubuikem,590,Germany,Female,34.0,6,119024.75,2,1.0,0.0,152450.97,0
37577,15752835,Scott,570,Germany,Female,27.0,5,116085.98,1,1.0,0.0,181294.39,0
37579,15693776,K'ung,637,Germany,Male,39.0,1,137712.57,2,1.0,1.0,5861.37,0
37581,15671543,Genovesi,706,France,Female,32.0,1,0.0,2,1.0,1.0,38772.63,0
